dataset,kir,seed,comparison_method,gold_type,transition,count,rate,denominator
banking77,0.75,123,random_partition,oos,trainable_only_correct,218,0.2868421052631579,760
banking77,0.75,123,random_partition,oos,comparison_only_correct,6,0.007894736842105263,760
banking77,0.75,123,random_partition,oos,both_incorrect,166,0.21842105263157896,760
banking77,0.75,123,mogb_minilm,known,both_correct,646,0.27844827586206894,2320
banking77,0.75,123,mogb_minilm,known,trainable_only_correct,1258,0.5422413793103448,2320
banking77,0.75,123,mogb_minilm,known,comparison_only_correct,8,0.0034482758620689655,2320
banking77,0.75,123,mogb_minilm,known,both_incorrect,408,0.17586206896551723,2320
banking77,0.75,123,mogb_minilm,oos,both_correct,588,0.7736842105263158,760
banking77,0.75,123,mogb_minilm,oos,trainable_only_correct,0,0.0,760
banking77,0.75,123,mogb_minilm,oos,comparison_only_correct,170,0.2236842105263158,760
banking77,0.75,123,mogb_minilm,oos,both_incorrect,2,0.002631578947368421,760
banking77,0.75,123,mogb_partition_ours_boundary,known,both_correct,989,0.42629310344827587,2320
banking77,0.75,123,mogb_partition_ours_boundary,known,trainable_only_correct,915,0.39439655172413796,2320
banking77,0.75,123,mogb_partition_ours_boundary,known,comparison_only_correct,16,0.006896551724137931,2320
banking77,0.75,123,mogb_partition_ours_boundary,known,both_incorrect,400,0.1724137931034483,2320
banking77,0.75,123,mogb_partition_ours_boundary,oos,both_correct,588,0.7736842105263158,760
banking77,0.75,123,mogb_partition_ours_boundary,oos,trainable_only_correct,0,0.0,760
banking77,0.75,123,mogb_partition_ours_boundary,oos,comparison_only_correct,160,0.21052631578947367,760
banking77,0.75,123,mogb_partition_ours_boundary,oos,both_incorrect,12,0.015789473684210527,760
banking77,0.75,123,ours_partition_mogb_boundary,known,both_correct,1229,0.5297413793103448,2320
banking77,0.75,123,ours_partition_mogb_boundary,known,trainable_only_correct,675,0.29094827586206895,2320
banking77,0.75,123,ours_partition_mogb_boundary,known,comparison_only_correct,15,0.00646551724137931,2320
banking77,0.75,123,ours_partition_mogb_boundary,known,both_incorrect,401,0.1728448275862069,2320
banking77,0.75,123,ours_partition_mogb_boundary,oos,both_correct,582,0.7657894736842106,760
banking77,0.75,123,ours_partition_mogb_boundary,oos,trainable_only_correct,6,0.007894736842105263,760
banking77,0.75,123,ours_partition_mogb_boundary,oos,comparison_only_correct,122,0.16052631578947368,760
banking77,0.75,123,ours_partition_mogb_boundary,oos,both_incorrect,50,0.06578947368421052,760
stackoverflow,0.25,13,single_centroid,known,both_correct,1245,0.83,1500
stackoverflow,0.25,13,single_centroid,known,trainable_only_correct,5,0.0033333333333333335,1500
stackoverflow,0.25,13,single_centroid,known,comparison_only_correct,19,0.012666666666666666,1500
stackoverflow,0.25,13,single_centroid,known,both_incorrect,231,0.154,1500
stackoverflow,0.25,13,single_centroid,oos,both_correct,4104,0.912,4500
stackoverflow,0.25,13,single_centroid,oos,trainable_only_correct,65,0.014444444444444444,4500
stackoverflow,0.25,13,single_centroid,oos,comparison_only_correct,18,0.004,4500
stackoverflow,0.25,13,single_centroid,oos,both_incorrect,313,0.06955555555555555,4500
stackoverflow,0.25,13,fixed_k2,known,both_correct,1189,0.7926666666666666,1500
stackoverflow,0.25,13,fixed_k2,known,trainable_only_correct,61,0.04066666666666666,1500
stackoverflow,0.25,13,fixed_k2,known,comparison_only_correct,98,0.06533333333333333,1500
stackoverflow,0.25,13,fixed_k2,known,both_incorrect,152,0.10133333333333333,1500
stackoverflow,0.25,13,fixed_k2,oos,both_correct,3541,0.7868888888888889,4500
stackoverflow,0.25,13,fixed_k2,oos,trainable_only_correct,628,0.13955555555555554,4500
stackoverflow,0.25,13,fixed_k2,oos,comparison_only_correct,52,0.011555555555555555,4500
stackoverflow,0.25,13,fixed_k2,oos,both_incorrect,279,0.062,4500
stackoverflow,0.25,13,random_partition,known,both_correct,1246,0.8306666666666667,1500
stackoverflow,0.25,13,random_partition,known,trainable_only_correct,4,0.0026666666666666666,1500
stackoverflow,0.25,13,random_partition,known,comparison_only_correct,28,0.018666666666666668,1500
stackoverflow,0.25,13,random_partition,known,both_incorrect,222,0.148,1500
stackoverflow,0.25,13,random_partition,oos,both_correct,4087,0.9082222222222223,4500
stackoverflow,0.25,13,random_partition,oos,trainable_only_correct,82,0.018222222222222223,4500
stackoverflow,0.25,13,random_partition,oos,comparison_only_correct,22,0.004888888888888889,4500
stackoverflow,0.25,13,random_partition,oos,both_incorrect,309,0.06866666666666667,4500
stackoverflow,0.25,13,mogb_minilm,known,both_correct,498,0.332,1500
stackoverflow,0.25,13,mogb_minilm,known,trainable_only_correct,752,0.5013333333333333,1500
stackoverflow,0.25,13,mogb_minilm,known,comparison_only_correct,0,0.0,1500
stackoverflow,0.25,13,mogb_minilm,known,both_incorrect,250,0.16666666666666666,1500
stackoverflow,0.25,13,mogb_minilm,oos,both_correct,4168,0.9262222222222222,4500
stackoverflow,0.25,13,mogb_minilm,oos,trainable_only_correct,1,0.00022222222222222223,4500
stackoverflow,0.25,13,mogb_minilm,oos,comparison_only_correct,259,0.057555555555555554,4500
stackoverflow,0.25,13,mogb_minilm,oos,both_incorrect,72,0.016,4500
stackoverflow,0.25,13,mogb_partition_ours_boundary,known,both_correct,893,0.5953333333333334,1500
stackoverflow,0.25,13,mogb_partition_ours_boundary,known,trainable_only_correct,357,0.238,1500
stackoverflow,0.25,13,mogb_partition_ours_boundary,known,comparison_only_correct,2,0.0013333333333333333,1500
stackoverflow,0.25,13,mogb_partition_ours_boundary,known,both_incorrect,248,0.16533333333333333,1500
stackoverflow,0.25,13,mogb_partition_ours_boundary,oos,both_correct,4164,0.9253333333333333,4500
stackoverflow,0.25,13,mogb_partition_ours_boundary,oos,trainable_only_correct,5,0.0011111111111111111,4500
stackoverflow,0.25,13,mogb_partition_ours_boundary,oos,comparison_only_correct,202,0.04488888888888889,4500
stackoverflow,0.25,13,mogb_partition_ours_boundary,oos,both_incorrect,129,0.028666666666666667,4500
stackoverflow,0.25,13,ours_partition_mogb_boundary,known,both_correct,809,0.5393333333333333,1500
stackoverflow,0.25,13,ours_partition_mogb_boundary,known,trainable_only_correct,441,0.294,1500
stackoverflow,0.25,13,ours_partition_mogb_boundary,known,comparison_only_correct,21,0.014,1500
stackoverflow,0.25,13,ours_partition_mogb_boundary,known,both_incorrect,229,0.15266666666666667,1500
stackoverflow,0.25,13,ours_partition_mogb_boundary,oos,both_correct,4139,0.9197777777777778,4500
stackoverflow,0.25,13,ours_partition_mogb_boundary,oos,trainable_only_correct,30,0.006666666666666667,4500
stackoverflow,0.25,13,ours_partition_mogb_boundary,oos,comparison_only_correct,178,0.03955555555555555,4500
stackoverflow,0.25,13,ours_partition_mogb_boundary,oos,both_incorrect,153,0.034,4500
stackoverflow,0.25,42,single_centroid,known,both_correct,1220,0.8133333333333334,1500
stackoverflow,0.25,42,single_centroid,known,trainable_only_correct,46,0.030666666666666665,1500
stackoverflow,0.25,42,single_centroid,known,comparison_only_correct,111,0.074,1500
stackoverflow,0.25,42,single_centroid,known,both_incorrect,123,0.082,1500
stackoverflow,0.25,42,single_centroid,oos,both_correct,3373,0.7495555555555555,4500
stackoverflow,0.25,42,single_centroid,oos,trainable_only_correct,950,0.2111111111111111,4500
stackoverflow,0.25,42,single_centroid,oos,comparison_only_correct,44,0.009777777777777778,4500
stackoverflow,0.25,42,single_centroid,oos,both_incorrect,133,0.029555555555555557,4500
stackoverflow,0.25,42,fixed_k2,known,both_correct,1162,0.7746666666666666,1500
stackoverflow,0.25,42,fixed_k2,known,trainable_only_correct,104,0.06933333333333333,1500
stackoverflow,0.25,42,fixed_k2,known,comparison_only_correct,137,0.09133333333333334,1500
stackoverflow,0.25,42,fixed_k2,known,both_incorrect,97,0.06466666666666666,1500
stackoverflow,0.25,42,fixed_k2,oos,both_correct,3332,0.7404444444444445,4500
stackoverflow,0.25,42,fixed_k2,oos,trainable_only_correct,991,0.22022222222222224,4500
stackoverflow,0.25,42,fixed_k2,oos,comparison_only_correct,35,0.0077777777777777776,4500
stackoverflow,0.25,42,fixed_k2,oos,both_incorrect,142,0.03155555555555556,4500
stackoverflow,0.25,42,random_partition,known,both_correct,1223,0.8153333333333334,1500
stackoverflow,0.25,42,random_partition,known,trainable_only_correct,43,0.028666666666666667,1500
stackoverflow,0.25,42,random_partition,known,comparison_only_correct,118,0.07866666666666666,1500
stackoverflow,0.25,42,random_partition,known,both_incorrect,116,0.07733333333333334,1500
stackoverflow,0.25,42,random_partition,oos,both_correct,3306,0.7346666666666667,4500
stackoverflow,0.25,42,random_partition,oos,trainable_only_correct,1017,0.226,4500
stackoverflow,0.25,42,random_partition,oos,comparison_only_correct,40,0.008888888888888889,4500
stackoverflow,0.25,42,random_partition,oos,both_incorrect,137,0.030444444444444444,4500
stackoverflow,0.25,42,mogb_minilm,known,both_correct,434,0.28933333333333333,1500
stackoverflow,0.25,42,mogb_minilm,known,trainable_only_correct,832,0.5546666666666666,1500
stackoverflow,0.25,42,mogb_minilm,known,comparison_only_correct,0,0.0,1500
stackoverflow,0.25,42,mogb_minilm,known,both_incorrect,234,0.156,1500
stackoverflow,0.25,42,mogb_minilm,oos,both_correct,4320,0.96,4500
stackoverflow,0.25,42,mogb_minilm,oos,trainable_only_correct,3,0.0006666666666666666,4500
stackoverflow,0.25,42,mogb_minilm,oos,comparison_only_correct,162,0.036,4500
stackoverflow,0.25,42,mogb_minilm,oos,both_incorrect,15,0.0033333333333333335,4500
stackoverflow,0.25,42,mogb_partition_ours_boundary,known,both_correct,792,0.528,1500
stackoverflow,0.25,42,mogb_partition_ours_boundary,known,trainable_only_correct,474,0.316,1500
stackoverflow,0.25,42,mogb_partition_ours_boundary,known,comparison_only_correct,1,0.0006666666666666666,1500
stackoverflow,0.25,42,mogb_partition_ours_boundary,known,both_incorrect,233,0.15533333333333332,1500
stackoverflow,0.25,42,mogb_partition_ours_boundary,oos,both_correct,4322,0.9604444444444444,4500
stackoverflow,0.25,42,mogb_partition_ours_boundary,oos,trainable_only_correct,1,0.00022222222222222223,4500
stackoverflow,0.25,42,mogb_partition_ours_boundary,oos,comparison_only_correct,156,0.034666666666666665,4500
stackoverflow,0.25,42,mogb_partition_ours_boundary,oos,both_incorrect,21,0.004666666666666667,4500
stackoverflow,0.25,42,ours_partition_mogb_boundary,known,both_correct,784,0.5226666666666666,1500
stackoverflow,0.25,42,ours_partition_mogb_boundary,known,trainable_only_correct,482,0.32133333333333336,1500
stackoverflow,0.25,42,ours_partition_mogb_boundary,known,comparison_only_correct,52,0.034666666666666665,1500
stackoverflow,0.25,42,ours_partition_mogb_boundary,known,both_incorrect,182,0.12133333333333333,1500
stackoverflow,0.25,42,ours_partition_mogb_boundary,oos,both_correct,4129,0.9175555555555556,4500
stackoverflow,0.25,42,ours_partition_mogb_boundary,oos,trainable_only_correct,194,0.043111111111111114,4500
stackoverflow,0.25,42,ours_partition_mogb_boundary,oos,comparison_only_correct,101,0.022444444444444444,4500
stackoverflow,0.25,42,ours_partition_mogb_boundary,oos,both_incorrect,76,0.016888888888888887,4500
stackoverflow,0.25,87,single_centroid,known,both_correct,1218,0.812,1500
stackoverflow,0.25,87,single_centroid,known,trainable_only_correct,54,0.036,1500
stackoverflow,0.25,87,single_centroid,known,comparison_only_correct,63,0.042,1500
stackoverflow,0.25,87,single_centroid,known,both_incorrect,165,0.11,1500
stackoverflow,0.25,87,single_centroid,oos,both_correct,3770,0.8377777777777777,4500
stackoverflow,0.25,87,single_centroid,oos,trainable_only_correct,611,0.13577777777777778,4500
stackoverflow,0.25,87,single_centroid,oos,comparison_only_correct,18,0.004,4500
stackoverflow,0.25,87,single_centroid,oos,both_incorrect,101,0.022444444444444444,4500
stackoverflow,0.25,87,fixed_k2,known,both_correct,1186,0.7906666666666666,1500
stackoverflow,0.25,87,fixed_k2,known,trainable_only_correct,86,0.05733333333333333,1500
stackoverflow,0.25,87,fixed_k2,known,comparison_only_correct,81,0.054,1500
stackoverflow,0.25,87,fixed_k2,known,both_incorrect,147,0.098,1500
stackoverflow,0.25,87,fixed_k2,oos,both_correct,3783,0.8406666666666667,4500
stackoverflow,0.25,87,fixed_k2,oos,trainable_only_correct,598,0.1328888888888889,4500
stackoverflow,0.25,87,fixed_k2,oos,comparison_only_correct,32,0.0071111111111111115,4500
stackoverflow,0.25,87,fixed_k2,oos,both_incorrect,87,0.019333333333333334,4500
stackoverflow,0.25,87,random_partition,known,both_correct,1219,0.8126666666666666,1500
stackoverflow,0.25,87,random_partition,known,trainable_only_correct,53,0.035333333333333335,1500
stackoverflow,0.25,87,random_partition,known,comparison_only_correct,69,0.046,1500
stackoverflow,0.25,87,random_partition,known,both_incorrect,159,0.106,1500
stackoverflow,0.25,87,random_partition,oos,both_correct,3747,0.8326666666666667,4500
stackoverflow,0.25,87,random_partition,oos,trainable_only_correct,634,0.1408888888888889,4500
stackoverflow,0.25,87,random_partition,oos,comparison_only_correct,16,0.0035555555555555557,4500
stackoverflow,0.25,87,random_partition,oos,both_incorrect,103,0.02288888888888889,4500
stackoverflow,0.25,87,mogb_minilm,known,both_correct,416,0.2773333333333333,1500
stackoverflow,0.25,87,mogb_minilm,known,trainable_only_correct,856,0.5706666666666667,1500
stackoverflow,0.25,87,mogb_minilm,known,comparison_only_correct,2,0.0013333333333333333,1500
stackoverflow,0.25,87,mogb_minilm,known,both_incorrect,226,0.15066666666666667,1500
stackoverflow,0.25,87,mogb_minilm,oos,both_correct,4370,0.9711111111111111,4500
stackoverflow,0.25,87,mogb_minilm,oos,trainable_only_correct,11,0.0024444444444444444,4500
stackoverflow,0.25,87,mogb_minilm,oos,comparison_only_correct,110,0.024444444444444446,4500
stackoverflow,0.25,87,mogb_minilm,oos,both_incorrect,9,0.002,4500
stackoverflow,0.25,87,mogb_partition_ours_boundary,known,both_correct,822,0.548,1500
stackoverflow,0.25,87,mogb_partition_ours_boundary,known,trainable_only_correct,450,0.3,1500
stackoverflow,0.25,87,mogb_partition_ours_boundary,known,comparison_only_correct,9,0.006,1500
stackoverflow,0.25,87,mogb_partition_ours_boundary,known,both_incorrect,219,0.146,1500
stackoverflow,0.25,87,mogb_partition_ours_boundary,oos,both_correct,4358,0.9684444444444444,4500
stackoverflow,0.25,87,mogb_partition_ours_boundary,oos,trainable_only_correct,23,0.005111111111111111,4500
stackoverflow,0.25,87,mogb_partition_ours_boundary,oos,comparison_only_correct,90,0.02,4500
stackoverflow,0.25,87,mogb_partition_ours_boundary,oos,both_incorrect,29,0.0064444444444444445,4500
stackoverflow,0.25,87,ours_partition_mogb_boundary,known,both_correct,773,0.5153333333333333,1500
stackoverflow,0.25,87,ours_partition_mogb_boundary,known,trainable_only_correct,499,0.33266666666666667,1500
stackoverflow,0.25,87,ours_partition_mogb_boundary,known,comparison_only_correct,6,0.004,1500
stackoverflow,0.25,87,ours_partition_mogb_boundary,known,both_incorrect,222,0.148,1500
stackoverflow,0.25,87,ours_partition_mogb_boundary,oos,both_correct,4263,0.9473333333333334,4500
stackoverflow,0.25,87,ours_partition_mogb_boundary,oos,trainable_only_correct,118,0.026222222222222223,4500
stackoverflow,0.25,87,ours_partition_mogb_boundary,oos,comparison_only_correct,84,0.018666666666666668,4500
stackoverflow,0.25,87,ours_partition_mogb_boundary,oos,both_incorrect,35,0.0077777777777777776,4500
stackoverflow,0.25,100,single_centroid,known,both_correct,1236,0.824,1500
stackoverflow,0.25,100,single_centroid,known,trainable_only_correct,35,0.023333333333333334,1500
stackoverflow,0.25,100,single_centroid,known,comparison_only_correct,44,0.029333333333333333,1500
stackoverflow,0.25,100,single_centroid,known,both_incorrect,185,0.12333333333333334,1500
stackoverflow,0.25,100,single_centroid,oos,both_correct,4121,0.9157777777777778,4500
stackoverflow,0.25,100,single_centroid,oos,trainable_only_correct,301,0.06688888888888889,4500
stackoverflow,0.25,100,single_centroid,oos,comparison_only_correct,9,0.002,4500
stackoverflow,0.25,100,single_centroid,oos,both_incorrect,69,0.015333333333333332,4500
stackoverflow,0.25,100,fixed_k2,known,both_correct,1192,0.7946666666666666,1500
