experiment_id,stage,protocol_version,experiment_family,research_question,hypothesis,datasets,kirs,seeds,representations,k_values,distances,status,planned_units,completed_units,failed_units,start_time,end_time,provenance_sha256,config_sha256,summary_path,main_result,decision,repeat_policy,supersedes,notes
trainable_mogb_error_budget_v1,ANALYSIS_TRAINABLE_MOGB_ERROR_BUDGET_V1,protocol_v2_textoir_v1,paired_error_budget_reconstruction,"Why does Trainable-K1 improve the same-contract MOGB-Fair work point, and is the gain concentrated in Known recovery or OOS rejection?","The paired five-state transition decomposition should show whether the Trainable gain comes from broad Known coverage recovery with a bounded OOS cost.",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,trainable_minilm_last2_projection|frozen_minilm,1,euclidean|mahalanobis_diag,complete,45,45,0,2026-08-10,2026-08-10,25022e6200d88e8b4271b803148d5ed3b67640225b4e0e82363b849b0d1f8efc,analysis_only,docs/archive/analysis/TRAINABLE_MOGB_ERROR_BUDGET_V1.md,"45 paired rows decompose exactly with zero arithmetic mismatch; across all 9 dataset×KIR groups Trainable recovers positive Known correctness, while OOS correct-rejection change is negative and F1-All gain remains positive.","Use as same-contract mechanism evidence; do not call it complete MOGB or cross-supervision SOTA evidence.",do_not_repeat,trainable_mogb_open_intent_transitions_v1,"Outputs: results/analysis/archive/analysis/trainable_mogb_error_budget_v1/ and figures/archive/analysis/trainable_mogb_error_budget_v1/; no training, parameter selection or test-based tuning."
trainable_mogb_kir_trend_v1,ANALYSIS_TRAINABLE_MOGB_KIR_TREND_V1,protocol_v2_textoir_v1,kir_effect_trend_trainable_vs_mogb,"Does the Trainable-K1 versus MOGB-Fair advantage persist or change systematically with KIR?","If the gap is a coverage/ranking contract effect, its Known Recall and F1-All advantage should widen as more Known intents are present, with dataset-specific OOS trade-offs.",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,trainable_minilm_last2_projection|frozen_minilm,1,mixed,complete,9,9,0,2026-08-10,2026-08-10,c3f5b5cb9701bfd2e111da85575226393e3baf9c8bcace7df6fc39eb2d396ae8,analysis_only,docs/archive/analysis/TRAINABLE_MOGB_KIR_TREND_V1.md,"Across all 9 cells Trainable has positive OOS F1, F1-All and Known Recall deltas; the gap widens with KIR, especially on StackOverflow, while Banking77 false acceptance also rises.","Use as same-contract trend evidence; do not extrapolate to complete BERT MOGB or external-OOS DCLOOS.",do_not_repeat,trainable_mogb_error_budget_v1,"Outputs: results/analysis/archive/analysis/trainable_mogb_kir_trend_v1/ and figures/archive/analysis/trainable_mogb_kir_trend_v1/kir_trend.svg; existing five-seed summaries only, no test-based selection."
experiment_decision_dashboard_v1,ANALYSIS_EXPERIMENT_DECISION_DASHBOARD_V1,protocol_v2_textoir_v1,contract_aware_experiment_dashboard,"Which current result is directly comparable, which external results are only references, and what evidence remains before a cross-contract comparison?","A compact source-hashed dashboard should expose fair rows and external references without creating a false SOTA ranking.",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,trainable_minilm_last2_projection|frozen_minilm|mogb|bert_external,1|2,mixed,complete,69,69,0,2026-08-10,2026-08-10,analysis_only,analysis_only,docs/analysis/EXPERIMENT_DECISION_DASHBOARD_V1.md,"A compact dashboard contains 63 valid fair rows and six separately labelled external/MOGB reference rows; source hashes and non-ranking status are recorded.","Use this as the first status artifact; do not mix the external reference layer into the fair ranking.",do_not_repeat,comparison_atlas_v2,"Analysis-only; no training, threshold selection, test-label use or historical artifact mutation."
baseline_external_adb_gpu_runtime_v1,EXTERNAL_BASELINE_ADB_GPU_RUNTIME_V1,protocol_v2_textoir_v1,external_baseline_same_split_gpu_runtime,"Can ADB complete three auditable BERT/TextOIR cells on the fixed StackOverflow/KIR=.50 split after isolating a CUDA 12.8 runtime?","Three complete y_true/y_pred-audited cells should provide a stable external contract reference without merging BERT and MiniLM rows.",stackoverflow,0.50,42|87|100,bert_textoir,1,mixed,complete,3,3,0,2026-08-10,2026-08-10,88bf45aabb91776e92370fe5edcc707c42cadb7b285ef6abfaf11598ad36d6a5,analysis_only,docs/archive/analysis/ADB_GPU_RUNTIME_THREE_SEED_V1.md,"ADB mean OOS F1=87.36±1.61 and F1-All=85.66±1.59; paired S2C Trainable K=1 is +0.85pp OOS F1 and +1.03pp F1-All, but this remains a BERT/TextOIR external contract.","Keep as external reference; do not claim cross-contract SOTA or merge into the MiniLM fair ranking.",repeat_only_for_bug_fix,baseline_external_adb_stackoverflow_v2,"Run manifests are under ../artifacts/s2c/external/adb_gpu_runtime_v1/; metrics were recomputed from y_true/y_pred; no OOS-based selection."
baseline_contract_visuals_refresh_v2,ANALYSIS_BASELINE_CONTRACT_VISUALS_REFRESH_V2,protocol_v2_textoir_v1,contract_labelled_baseline_visual_refresh,"Does the baseline contract visualization use the newest auditable ADB reference rather than an obsolete compatibility single cell?","Replacing the stale ADB point with the three-seed CUDA audit should preserve the contract separation while keeping historical DA-ADB and MOGB rows explicitly labelled.",stackoverflow,0.50,42|87|100,trainable|frozen|mogb|brak|adb|da_adb|dcloos,1|2|3|4|5,mixed,complete,2,2,0,2026-08-10,2026-08-10,855fc5074a4e0c88d79aea09ae71fafbb587b4fa59000656db92e9a19a888c26,analysis_only,docs/archive/analysis/BASELINE_CONTRACT_VISUALS_V1.md,"The contract matrix now uses ADB OOS F1=87.36% and F1-All=85.66% averaged over three CUDA/BERT seeds; it remains outside the MiniLM fair ranking.","Keep the refresh as analysis-only; do not turn external BERT compatibility into a same-contract SOTA claim.",do_not_repeat,baseline_contract_visuals_v1,"Two figures and MANIFEST were regenerated from the latest ADB summary; no training, test-based selection or historical artifact overwrite."
adb_cross_dataset_v1,EXTERNAL_BASELINE_ADB_CROSS_DATASET_V1,protocol_v2_textoir_v1,external_baseline_cross_dataset_same_kir,"Can the isolated ADB BERT/TextOIR compatibility runner produce auditable three-seed cells on another protocol dataset under the same KIR=.50 contract?","A cross-dataset ADB audit should reveal whether the S2C Trainable-vs-ADB work-point difference is dataset-specific while keeping the backbone and supervision mismatch explicit.",banking77,0.50,42|87|100,bert_textoir,1,mixed,complete,3,3,0,2026-08-10,2026-08-10,5ed879fa1add31073eaa6bdecd1a65dba834500a6b3536f270ddc074eec1237a,analysis_only,results/analysis/archive/analysis/adb_cross_dataset_v1/ADB_CROSS_DATASET_REPORT.md,"Banking77 ADB OOS F1=74.30±1.50 and F1-All=78.18±1.67; paired S2C Trainable K=1 gains +9.79pp OOS F1 and +3.68pp F1-All while reducing false acceptance by 19.89pp, but Known Recall is -7.13pp.","Keep as external contract and mechanism evidence; do not merge BERT ADB with MiniLM fair ranking or call it SOTA.",repeat_only_for_bug_fix,baseline_external_adb_gpu_runtime_v1,"Three run manifests under ../artifacts/s2c/external/adb_gpu_runtime_v2/banking/; metrics recomputed from y_true/y_pred; no test-based selection."
adb_cross_dataset_v2,EXTERNAL_BASELINE_ADB_CROSS_DATASET_V2,protocol_v2_textoir_v1,external_baseline_three_dataset_same_kir,"Does the isolated ADB BERT/TextOIR compatibility runner remain auditable across all three protocol datasets at KIR=.50?","Completing CLINC150 and combining it with the existing Banking77 and StackOverflow runs provides a three-dataset external reference and tests whether the Trainable-K1 versus ADB work-point difference is dataset dependent.",clinc150|banking77|stackoverflow,0.50,42|87|100,bert_textoir,1,mixed,complete,9,9,0,2026-08-10,2026-08-10,ba242e933c8468b29684f8a87edea579a980c6f72f18e4258864f0ce725b401e,analysis_only,results/analysis/archive/analysis/adb_cross_dataset_v1/ADB_CROSS_DATASET_REPORT.md,"Nine of nine ADB runs are complete. ADB OOS F1 is 90.01±0.45 on CLINC150, 74.30±1.50 on Banking77, and 87.36±1.61 on StackOverflow; Trainable-K1 has paired OOS deltas of +0.35, +9.79, and +0.85 pp respectively, while F1-All is -4.14, +3.68, and +1.03 pp. This is an external BERT contract, not a MiniLM fair ranking.","Use only as cross-dataset external reference and mechanism evidence; do not call the result a same-backbone SOTA comparison.",do_not_repeat,baseline_external_adb_gpu_runtime_v1,"Metrics were recomputed from audited y_true/y_pred arrays; no test-based selection, historical artifact overwrite, or protocol mutation. Manifest SHA256=ba242e933c8468b29684f8a87edea579a980c6f72f18e4258864f0ce725b401e."
adb_kir_sensitivity_v1,EXTERNAL_BASELINE_ADB_KIR_SENSITIVITY_V1,protocol_v2_textoir_v1,external_baseline_cross_kir_mechanism,"Does the ADB BERT/TextOIR work point change with KIR in a dataset-specific way when the protocol split and evaluator remain fixed?","Run ADB at KIR=.25 and .75 for CLINC150, Banking77 and StackOverflow using the existing auditable KIR=.50 cells as an anchor; compare only descriptive same-seed effects against Trainable K=1.",clinc150|banking77|stackoverflow,0.25|0.50|0.75,42|87|100,bert_textoir,1,mixed,superseded_incomplete,27,9,0,2026-08-10,2026-08-10,pending,analysis_only,results/analysis/archive/adb_kir_sensitivity_incomplete_v1/ADB_KIR_SENSITIVITY_REPORT.md,"The original v1 run stopped at its 9/27 anchor cells; its remaining 18 cells were completed under the separately registered v2/v3 five-seed sweep without modifying these artifacts.","Retain as historical partial execution; use adb_kir_sensitivity_v2/v3 for the complete external KIR analysis and do not mix BERT ADB with MiniLM fair ranking.",do_not_repeat,baseline_external_adb_gpu_runtime_v1,"Superseded by adb_kir_sensitivity_v2/v3; no active runner remains for this partial v1 root."
adb_kir_sensitivity_v2,EXTERNAL_BASELINE_ADB_KIR_SENSITIVITY_V2,protocol_v2_textoir_v1,external_baseline_cross_kir_mechanism,"Does the ADB BERT/TextOIR work point change with KIR in a dataset-specific way when the protocol split and evaluator remain fixed?","Complete the KIR=.25/.50/.75 ADB sweep and compare same-seed Trainable-K1 effects without selecting parameters from test OOS.",clinc150|banking77|stackoverflow,0.25|0.50|0.75,42|87|100,bert_textoir,1,mixed,complete,27,27,0,2026-08-10,2026-08-10,b18e7b56c2a9205f3ac1d755e050aa33a64de6bd74ebd48ece3b8c5568b35272,analysis_only,results/analysis/adb_kir_sensitivity_v2/ADB_KIR_SENSITIVITY_REPORT.md,"27/27 ADB cells are valid. ADB OOS F1 falls with KIR on all datasets: CLINC150 91.53→85.09, Banking77 83.83→65.64, StackOverflow 93.36→73.08. Trainable-K1 OOS F1 remains above ADB in 8/9 dataset×KIR groups, but CLINC150 F1-All and Known Recall are consistently lower; Banking77 KIR=.75 F1-All is also lower.","Use as descriptive BERT external mechanism evidence; do not merge with MiniLM fair ranking or claim universal superiority.",do_not_repeat,baseline_external_adb_gpu_runtime_v1,"Metrics recomputed from audited y_true/y_pred arrays; output manifest SHA256=b18e7b56c2a9205f3ac1d755e050aa33a64de6bd74ebd48ece3b8c5568b35272; no test-based selection or historical artifact overwrite."
cross_kir_contract_atlas_v1,ANALYSIS_CROSS_KIR_CONTRACT_ATLAS_V1,protocol_v2_textoir_v1,cross_contract_kir_visual_atlas,"Can the current fair S2C/MOGB curves and the external ADB KIR sweep be viewed together without creating a false same-backbone ranking?","Join existing fair summary rows with the completed ADB KIR summary and annotate contracts, seed counts and source hashes in a single visual atlas.",clinc150|banking77|stackoverflow,0.25|0.50|0.75,42|87|100,trainable_minilm|mogb_minilm|adb,1|dynamic,mixed,complete,27,27,0,2026-08-10,2026-08-10,f88731a5a8518b19b636c8ce7bf4aff1252d14034c90406a0739e5766163e548,analysis_only,results/analysis/archive/cross_kir_contract_atlas_three_seed_v1/CROSS_KIR_CONTRACT_ATLAS_REPORT.md,"A 3×3×3 visual atlas overlays S2C Trainable-K1, MOGB-MiniLM and ADB across OOS F1, F1-All and Known Recall; source contracts and seed counts remain explicit.","Use only as contract-aware visualization and mechanism evidence; do not infer a universal SOTA ranking from the overlay.",do_not_repeat,adb_kir_sensitivity_v2,"Rows are derived from frozen summaries; no training, test-based selection or artifact mutation. Manifest SHA256=f88731a5a8518b19b636c8ce7bf4aff1252d14034c90406a0739e5766163e548."
adb_kir_sensitivity_v3,EXTERNAL_BASELINE_ADB_KIR_SENSITIVITY_V3,protocol_v2_textoir_v1,external_baseline_cross_kir_five_seed,"Does the ADB BERT/TextOIR external work-point comparison remain stable after expanding every dataset×KIR cell to the five formal seeds?","Add seeds 13 and 123 to the completed 27-cell ADB sweep, preserving the same protocol_v2 exports, Known labels, isolated runtime and audited evaluator.",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,bert_textoir,1,mixed,complete,45,45,0,2026-08-10,2026-08-10,060f6561172f181e090386e07f168992fbae1377dd0e7075a4af4a92b9ba9879,analysis_only,results/analysis/adb_kir_sensitivity_v2/ADB_KIR_SENSITIVITY_REPORT.md,"45/45 ADB cells are valid with five seeds per dataset×KIR. Trainable-K1 OOS F1 remains above ADB in 8/9 groups; CLINC150 F1-All/Known Recall remain lower, Banking77 KIR=.75 F1-All remains lower, and StackOverflow remains close with higher Trainable Known Recall.","Use only as five-seed BERT external mechanism evidence; do not merge with MiniLM fair ranking or claim universal SOTA.",do_not_repeat,adb_kir_sensitivity_v2,"New isolated data roots are under ../artifacts/s2c/external/adb_gpu_runtime_data_v4/ and run roots under adb_gpu_runtime_v4b/. Aggregate manifest SHA256=060f6561172f181e090386e07f168992fbae1377dd0e7075a4af4a92b9ba9879; no test-based selection or historical artifact overwrite."
cross_kir_contract_atlas_v2,ANALYSIS_CROSS_KIR_CONTRACT_ATLAS_V2,protocol_v2_textoir_v1,cross_contract_kir_visual_atlas,"Does the contract-aware S2C/MOGB/ADB KIR atlas remain stable when the ADB source is expanded from three to five seeds?","Regenerate the atlas from the frozen fair summary and the five-seed ADB summary, retaining backbone, supervision and seed-count labels.",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,trainable_minilm|mogb_minilm|adb,1|dynamic,mixed,complete,27,27,0,2026-08-10,2026-08-10,b948e56cadf0edd7480cf6a5d9d4ad6b12c8dce98fb973ab2c62ab95eb5023ad,analysis_only,results/analysis/cross_kir_contract_atlas_v2/CROSS_KIR_CONTRACT_ATLAS_REPORT.md,"The same contract-aware pattern persists with five-seed ADB: OOS F1 is close or higher for Trainable in 8/9 groups, while CLINC150 aggregate Known metrics remain lower.","Use only for visualization and mechanism analysis; do not infer a cross-backbone SOTA ranking.",do_not_repeat,cross_kir_contract_atlas_v1,"Rows are derived from frozen summaries; no training or test-based selection. ADB source is the five-seed summary; atlas report and figure are under cross_kir_contract_atlas_v2/."
adb_paired_inference_v1,ANALYSIS_ADB_PAIRED_INFERENCE_V1,protocol_v2_textoir_v1,external_baseline_paired_bootstrap,"Are Trainable-K1 versus ADB differences stable across five matched seeds, and which metrics carry the advantage or cost?","Paired bootstrap and sign tests over the same dataset×KIR×seed registry should separate stable work-point effects from seed noise without changing either training contract.",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,trainable_minilm|bert_textoir,1,mixed,complete,36,36,0,2026-08-10,2026-08-10,0a287bf154bdb0d2db06ec916cfbb4aea40c8b536fabf419942f684e587e1223,analysis_only,results/analysis/archive/analysis/adb_paired_inference_v1/ADB_PAIRED_INFERENCE_REPORT.md,"36 dataset×KIR×metric rows use 10,000 fixed-seed paired bootstrap resamples, wins/ties/losses, sign-test p-values and Cohen dz. Positive OOS F1 effects are stable in most Banking77/StackOverflow cells, while CLINC150 F1-All/Known Recall remain consistently worse.","Use only for contract-aware stability and error-budget analysis; do not merge BERT ADB with the MiniLM fair ranking or claim universal SOTA.",do_not_repeat,adb_kir_sensitivity_v3,"Analysis-only over frozen per-seed summaries; no training, test-based selection or historical artifact mutation."
